timeStamp,demand,precip,temp
18-05-2014 17:00,5192.1,0,64.35
18-05-2014 18:00,5191.7,0,63.84
18-05-2014 19:00,5191.8,0,63.44
18-05-2014 20:00,5317.4,0,62.56
18-05-2014 21:00,5273.1,0,60.63
18-05-2014 22:00,5026.7,0,59.51
18-05-2014 23:00,4677.1,0,58.24
19-05-2014 00:00,4328.1,0,57.28
19-05-2014 01:00,4116.7,0,55.93
19-05-2014 02:00,3984.5,0,54.74
19-05-2014 03:00,3948.4,0,53.93
19-05-2014 04:00,3967.4,0,53.44
19-05-2014 05:00,4180.9,0,52.06
19-05-2014 06:00,4690.3,0,52.05
19-05-2014 07:00,5284.4,0,52.81
19-05-2014 08:00,5711.3,0,55.26
19-05-2014 09:00,6022.2,0,57.83
19-05-2014 10:00,6171,0,60.17
19-05-2014 11:00,6274.8,0,62.5
19-05-2014 12:00,6321.4,0,64.51
19-05-2014 13:00,6362.9,0,66.74
19-05-2014 14:00,6388.7,0,68.52
19-05-2014 15:00,6407.9,0,68.83
19-05-2014 16:00,6436.9,0,69.01
19-05-2014 17:00,6395.5,0,69.46
19-05-2014 18:00,6119.3,0,69.06
19-05-2014 19:00,5929.9,0,67.17
19-05-2014 20:00,5913.2,0,66.1
19-05-2014 21:00,5752.6,0,64.28
19-05-2014 22:00,5347.8,0,62.18
19-05-2014 23:00,4886.5,0,61.41
20-05-2014 00:00,4468.1,0,61.02
20-05-2014 01:00,4214.2,0,59.33
20-05-2014 02:00,4040.5,0,58.57
20-05-2014 03:00,3954.3,0,57.72
20-05-2014 04:00,3983.8,0,57.08
20-05-2014 05:00,4181.9,0,57.2
20-05-2014 06:00,4724.4,0,55.81
20-05-2014 07:00,5376.6,0,57.33
20-05-2014 08:00,5858.7,0,59.85
20-05-2014 09:00,6199.7,0,62.96
20-05-2014 10:00,6386.6,0,67.29
20-05-2014 11:00,6501.8,0,70.56
20-05-2014 12:00,6562.7,0,71.37
20-05-2014 13:00,6624.5,0,72.65
20-05-2014 14:00,6662.8,0,73.82
20-05-2014 15:00,6702.7,0,74.83
20-05-2014 16:00,6764.3,0,75.64
20-05-2014 17:00,6724.8,0,76.11
20-05-2014 18:00,6398.1,0,75.98
20-05-2014 19:00,6198.9,0,73.98
20-05-2014 20:00,6176.6,0,73.45
20-05-2014 21:00,5983.7,0,72.26
20-05-2014 22:00,5620.6,0,71.46
20-05-2014 23:00,5160.3,0,69.64
21-05-2014 00:00,4710.5,0,67.91
21-05-2014 01:00,4451.2,0,68.39
21-05-2014 02:00,4284.9,0,67.18
21-05-2014 03:00,4217.9,0,65.98
21-05-2014 04:00,4221.9,0,66.06
21-05-2014 05:00,4453.7,0,64.7
21-05-2014 06:00,5024.1,0,65.3
21-05-2014 07:00,5711.5,0,66.65
21-05-2014 08:00,6186.1,0,66.46
21-05-2014 09:00,6487.1,0,66.28
21-05-2014 10:00,6632.4,0,68.1
21-05-2014 11:00,6724.4,0,70.83
21-05-2014 12:00,6766.4,0,71.21
21-05-2014 13:00,6797.9,0,71.36
21-05-2014 14:00,6824,0,70.72
21-05-2014 15:00,6865.4,0,72.78
21-05-2014 16:00,6895.2,0,72.63
21-05-2014 17:00,6808.2,0,72.59
21-05-2014 18:00,6486,0,71.89
21-05-2014 19:00,6279.1,0,69.51
21-05-2014 20:00,6199.1,0,68.01
21-05-2014 21:00,5985.6,0,67.08
21-05-2014 22:00,5633.2,0,64.02
21-05-2014 23:00,5191.3,0,63.68
22-05-2014 00:00,4768.4,0,64.29
22-05-2014 01:00,4524.1,0,64.47
22-05-2014 02:00,4360.7,0,64.57
22-05-2014 03:00,4304.5,0,63.86
22-05-2014 04:00,4317.9,0.1461,62.44
22-05-2014 05:00,4548.5,0.0996,61.57
22-05-2014 06:00,5115.7,0,61.81
22-05-2014 07:00,5744.9,0,61.37
22-05-2014 08:00,6179.3,0,61.1
22-05-2014 09:00,6442.7,0,61.22
22-05-2014 10:00,6556.4,0,61.53
22-05-2014 11:00,6620.6,0,61.57
22-05-2014 12:00,6629,0,61.96
22-05-2014 13:00,6611.1,0,61.34
22-05-2014 14:00,6573.2,0,60.42
22-05-2014 15:00,6572,0,61.83
22-05-2014 16:00,6578.4,0,62.24
22-05-2014 17:00,6538,0,62.37
22-05-2014 18:00,6325.5,0,62.31
22-05-2014 19:00,6126.4,0.0065,61.57
22-05-2014 20:00,6036.5,0,59.63
22-05-2014 21:00,5873.4,0,59.49
22-05-2014 22:00,5492,0,60.03
22-05-2014 23:00,5065.2,0,60.32
23-05-2014 00:00,4667.4,0,59.92
23-05-2014 01:00,4397.1,0,60.12
23-05-2014 02:00,4241.7,0,58.9
23-05-2014 03:00,4163.3,0,58.61
23-05-2014 04:00,4179.6,0,58.39
23-05-2014 05:00,4376.6,0,58.21
23-05-2014 06:00,4907.5,0,58.27
23-05-2014 07:00,5537.7,0,58.97
23-05-2014 08:00,5973.7,0,59.02
23-05-2014 09:00,6297.4,0,59.09
23-05-2014 10:00,6420.8,0,61.04
23-05-2014 11:00,6501.6,0,62.51
23-05-2014 12:00,6571.1,0,63.79
23-05-2014 13:00,6595.6,0,65.64
23-05-2014 14:00,6545.4,0,66.44
23-05-2014 15:00,6494.3,0.0659,64.55
23-05-2014 16:00,6458.9,0.0104,63.37
23-05-2014 17:00,6380.3,0.0308,62.81
23-05-2014 18:00,6124.2,0.0131,64.21
23-05-2014 19:00,6004.5,0,62.76
23-05-2014 20:00,5882.9,0,60.56
23-05-2014 21:00,5693.2,0.052,58.95
23-05-2014 22:00,5376,0.0931,57.49
23-05-2014 23:00,5041.8,0.0677,57.7
24-05-2014 00:00,4628.2,0.1265,57.63
24-05-2014 01:00,4387.6,0.0065,58.01
24-05-2014 02:00,4208.8,0.0131,58.56
24-05-2014 03:00,4090,0,58.05
24-05-2014 04:00,4057.1,0,57.91
24-05-2014 05:00,4078,0,57.56
24-05-2014 06:00,4202.8,0,57.91
24-05-2014 07:00,4446.9,0,58.24
24-05-2014 08:00,4755.2,0,58.27
24-05-2014 09:00,5031.6,0,58.72
24-05-2014 10:00,5236,0,60.07
24-05-2014 11:00,5367.1,0,63.33
24-05-2014 12:00,5410.6,0,64.7
24-05-2014 13:00,5422.1,0,65.8
24-05-2014 14:00,5386.3,0,66.35
24-05-2014 15:00,5350.6,0,67.19
24-05-2014 16:00,5320.7,0.0069,64.84
24-05-2014 17:00,5342.2,0.0069,62.63
24-05-2014 18:00,5317.3,0.0065,61.09
24-05-2014 19:00,5247.9,0,60.85
24-05-2014 20:00,5279.1,0,61.12
24-05-2014 21:00,5247.1,0.0065,60.31
24-05-2014 22:00,5073,0,59.03
24-05-2014 23:00,4829.3,0,58.93
25-05-2014 00:00,4526.3,0,58.66
25-05-2014 01:00,4295.4,0,58.86
25-05-2014 02:00,4137.7,0,57.81
25-05-2014 03:00,4014.8,0,57.49
25-05-2014 04:00,3930.6,0,56.3
25-05-2014 05:00,3903.4,0,55.63
25-05-2014 06:00,3973.4,0,55.83
25-05-2014 07:00,4194.8,0,57.18
25-05-2014 08:00,4491.7,0,59.73
25-05-2014 09:00,4782.3,0,62.8
25-05-2014 10:00,5042.4,0,66.37
25-05-2014 11:00,5218.4,0,69.78
25-05-2014 12:00,5321.8,0,72.18
25-05-2014 13:00,5385.8,0,74.57
25-05-2014 14:00,5391.5,0,75.8
25-05-2014 15:00,5382,0,76.76
25-05-2014 16:00,5403.6,0,77.7
25-05-2014 17:00,5422.6,0,77.94
25-05-2014 18:00,5412,0,74.42
25-05-2014 19:00,5355.6,0,73.92
25-05-2014 20:00,5427.6,0,71.8
25-05-2014 21:00,5415.6,0,70.09
25-05-2014 22:00,5250,0,69.46
25-05-2014 23:00,4988.9,0,67.75
26-05-2014 00:00,4704.7,0,67.41
26-05-2014 01:00,4479,0,66.78
26-05-2014 02:00,4309.9,0,67.98
26-05-2014 03:00,4182,0,66.01
26-05-2014 04:00,4141.9,0,65.03
26-05-2014 05:00,4177,0,66.08
26-05-2014 06:00,4322.5,0,65.44
26-05-2014 07:00,4562.8,0,66.41
26-05-2014 08:00,4895,0,68.78
26-05-2014 09:00,5237.9,0,71.55
26-05-2014 10:00,5555.1,0,73.5
26-05-2014 11:00,5768.9,0,77.4
26-05-2014 12:00,5870,0,79.39
26-05-2014 13:00,5944,0,80.84
26-05-2014 14:00,6007.9,0,81.77
26-05-2014 15:00,6069.7,0,82.77
26-05-2014 16:00,6124,0,83.97
26-05-2014 17:00,6159.7,0,83.5
26-05-2014 18:00,6142.8,0,83.01
26-05-2014 19:00,6093.9,0,82.21
26-05-2014 20:00,6195,0,80.82
26-05-2014 21:00,6222.9,0,79.89
26-05-2014 22:00,5984.9,0,78.51
26-05-2014 23:00,5626.7,0,77.85
27-05-2014 00:00,5268.3,0,76.73
27-05-2014 01:00,5008.4,0,75.61
27-05-2014 02:00,4859.7,0,75.16
27-05-2014 03:00,4784.2,0,74.13
27-05-2014 04:00,4786.2,0,71.94
27-05-2014 05:00,4984,0,71.94
27-05-2014 06:00,5545.8,0,69.44
27-05-2014 07:00,6241,0,71.99
27-05-2014 08:00,6802.4,0,72.3
27-05-2014 09:00,7232.6,0,75.06
27-05-2014 10:00,7541.4,0,78.73
27-05-2014 11:00,7753.2,0,80.99
27-05-2014 12:00,7876.9,0,81.8
27-05-2014 13:00,7945.9,0,82.07
27-05-2014 14:00,7959.4,0,83.87
27-05-2014 15:00,8046,0,80.91
27-05-2014 16:00,8165.6,0,83.3
27-05-2014 17:00,8124.7,0,84.3
27-05-2014 18:00,7801.3,0,82.31
27-05-2014 19:00,7624.5,0,81.86
27-05-2014 20:00,7537,0,80.78
27-05-2014 21:00,7304.5,0,77.86
27-05-2014 22:00,6870.3,0,76.25
27-05-2014 23:00,6284.1,0,73.69
28-05-2014 00:00,5637.2,0,67.41
28-05-2014 01:00,5166.3,0,64.18
28-05-2014 02:00,4914.8,0,61.56
28-05-2014 03:00,4791,0,61.56
28-05-2014 04:00,4767.5,0,61.25
28-05-2014 05:00,4921.8,0,60
28-05-2014 06:00,5403.7,0,58.94
28-05-2014 07:00,5964.6,0,57.84
28-05-2014 08:00,6319.9,0,57.25
28-05-2014 09:00,6510,0,56.51
28-05-2014 10:00,6552.5,0,56.05
28-05-2014 11:00,6564.7,0,55.7
28-05-2014 12:00,6556.6,0,55.81
28-05-2014 13:00,6537.3,0,56.8
28-05-2014 14:00,6504.3,0,57.58
28-05-2014 15:00,6481.4,0,58.78
28-05-2014 16:00,6516,0,58.9
28-05-2014 17:00,6467.4,0,58.42
28-05-2014 18:00,6203.7,0,57.63
28-05-2014 19:00,6043.7,0,56.98
28-05-2014 20:00,5951.9,0,56.98
28-05-2014 21:00,5739.1,0,55.63
28-05-2014 22:00,5395.5,0,55.63
28-05-2014 23:00,4943.5,0,55.24
29-05-2014 00:00,4531,0,54.63
29-05-2014 01:00,4269.9,0,53.88
29-05-2014 02:00,4093.4,0,53.56
29-05-2014 03:00,4033.3,0,53.24
29-05-2014 04:00,4047.9,0,52.7
29-05-2014 05:00,4227,0,52.24
29-05-2014 06:00,4743.3,0,52.3
29-05-2014 07:00,5353.3,0,52.44
29-05-2014 08:00,5758.6,0,52.27
29-05-2014 09:00,6021.8,0,53.05
29-05-2014 10:00,6138.2,0,54.25
29-05-2014 11:00,6202.6,0,56.09
29-05-2014 12:00,6254.8,0,57.99
29-05-2014 13:00,6304.6,0,58.8
29-05-2014 14:00,6310.1,0,60.59
29-05-2014 15:00,6328.7,0,61.21
29-05-2014 16:00,6334.1,0,60.9
29-05-2014 17:00,6272.3,0,60.22
29-05-2014 18:00,6022,0,58.97
29-05-2014 19:00,5872.5,0,57.87
29-05-2014 20:00,5836.1,0,57.53
29-05-2014 21:00,5699.9,0,56.87
29-05-2014 22:00,5381.2,0,56.98
29-05-2014 23:00,4955.5,0,56.8
30-05-2014 00:00,4558.4,0,57.12
30-05-2014 01:00,4299.5,0,56.92
30-05-2014 02:00,4146.7,0,56.12
30-05-2014 03:00,4076.4,0,56.12
30-05-2014 04:00,4085.1,0,56.59
30-05-2014 05:00,4262.8,0,56.91
30-05-2014 06:00,4773.3,0,56.72
30-05-2014 07:00,5379.6,0,57.79
30-05-2014 08:00,5866.1,0,58.78
30-05-2014 09:00,6216.5,0,61.83
30-05-2014 10:00,6408.7,0,63.86
30-05-2014 11:00,6531.3,0,65.93
30-05-2014 12:00,6602.4,0,67.8
30-05-2014 13:00,6645.3,0,69.22
30-05-2014 14:00,6692,0,69.92
30-05-2014 15:00,6728.1,0,71.44
30-05-2014 16:00,6730.2,0,72.95
30-05-2014 17:00,6660.6,0,72.75
30-05-2014 18:00,6359.9,0,72.42
30-05-2014 19:00,6174.4,0,69.65
30-05-2014 20:00,6028.3,0.0196,65.77
30-05-2014 21:00,5871.6,0,65.17
30-05-2014 22:00,5584.8,0,65.02
30-05-2014 23:00,5181.8,0,63.74
31-05-2014 00:00,4766.2,0,62.42
31-05-2014 01:00,4483.9,0,61.23
31-05-2014 02:00,4234.3,0,60.21
31-05-2014 03:00,4132.3,0,59.3
31-05-2014 04:00,4092,0,58.84
31-05-2014 05:00,4068.7,0,59.03
31-05-2014 06:00,4220.3,0,59.03
31-05-2014 07:00,4532.1,0,59.93
31-05-2014 08:00,4920.4,0,62
31-05-2014 09:00,5238.2,0,63.7
31-05-2014 10:00,5455.8,0,65.7
31-05-2014 11:00,5577.3,0,66.88
31-05-2014 12:00,5622.7,0,67.74
31-05-2014 13:00,5592.6,0,68.33
31-05-2014 14:00,5571.2,0,68.72
31-05-2014 15:00,5530.7,0,68.74
31-05-2014 16:00,5506.2,0.0065,67.46
31-05-2014 17:00,5512.4,0,66.87
31-05-2014 18:00,5477.3,0,68.49
31-05-2014 19:00,5409.3,0,66.96
31-05-2014 20:00,5412.7,0,63.18
31-05-2014 21:00,5372.8,0,61.01
31-05-2014 22:00,5174.7,0,60.24
31-05-2014 23:00,4907.5,0,59.98
01-06-2014 00:00,4590.3,0,59.29
01-06-2014 01:00,4343.6,0,58.44
01-06-2014 02:00,4178.6,0,57.88
01-06-2014 03:00,4078.1,0,58.4
01-06-2014 04:00,3984.4,0,57.84
01-06-2014 05:00,3925.4,0,57.51
01-06-2014 06:00,4038,0,56.11
01-06-2014 07:00,4266.8,0,58.3
01-06-2014 08:00,4585.8,0,60.96
01-06-2014 09:00,4910.7,0,63.75
01-06-2014 10:00,5179.7,0,66.82
01-06-2014 11:00,5355.7,0,69.11
01-06-2014 12:00,5456.6,0,69.39
01-06-2014 13:00,5496.9,0,71.62
01-06-2014 14:00,5516.8,0,72.19
01-06-2014 15:00,5534.2,0,73.93
01-06-2014 16:00,5541.3,0,73.37
01-06-2014 17:00,5549.1,0,72.95
01-06-2014 18:00,5512.8,0,73.03
01-06-2014 19:00,5470.3,0,71.12
01-06-2014 20:00,5530,0,69.12
01-06-2014 21:00,5530.8,0,67.35
01-06-2014 22:00,5289.2,0,66.59
01-06-2014 23:00,4948.4,0,65.96
02-06-2014 00:00,4615.6,0,64.39
02-06-2014 01:00,4389.8,0,63.94
02-06-2014 02:00,4251.5,0,63.2
02-06-2014 03:00,4186.4,0,62.12
02-06-2014 04:00,4218,0,61.3
02-06-2014 05:00,4409.8,0,60.47
02-06-2014 06:00,4984.8,0,59.66
02-06-2014 07:00,5659.7,0,60.94
02-06-2014 08:00,6209.4,0,65.23
02-06-2014 09:00,6577,0,67.2
02-06-2014 10:00,6767.9,0,69.84
02-06-2014 11:00,6895.8,0,72.3
02-06-2014 12:00,6988,0,74.03
02-06-2014 13:00,7080.9,0,74.65
02-06-2014 14:00,7123.7,0,75.41
02-06-2014 15:00,7182.4,0,75.39
02-06-2014 16:00,7271.3,0,76.13
02-06-2014 17:00,7260.7,0,77.38
02-06-2014 18:00,6953.2,0,77.7
02-06-2014 19:00,6746.7,0,77.7
02-06-2014 20:00,6648.6,0,75.55
02-06-2014 21:00,6530.3,0,74.91
02-06-2014 22:00,6161.2,0,74.07
02-06-2014 23:00,5649.9,0,73.24
03-06-2014 00:00,5173.2,0,71.52
03-06-2014 01:00,4876.2,0,70.55
03-06-2014 02:00,4696,0,69.49
03-06-2014 03:00,4611,0,69.09
03-06-2014 04:00,4626.8,0,68.3
03-06-2014 05:00,4818,0,67.37
03-06-2014 06:00,5416.8,0,66.55
03-06-2014 07:00,6165.7,0,67.96
03-06-2014 08:00,6756.5,0,70.64
03-06-2014 09:00,7231.7,0,72.94
03-06-2014 10:00,7546.5,0,76.87
03-06-2014 11:00,7785.6,0,79.36
03-06-2014 12:00,7991.3,0,79.51
03-06-2014 13:00,8149.2,0,81.27
03-06-2014 14:00,8196.4,0,82.02
03-06-2014 15:00,8181.2,0,81.12
03-06-2014 16:00,8179.6,0,80.91
03-06-2014 17:00,8105.2,0,77.14
03-06-2014 18:00,7785.4,0.052,73.6
03-06-2014 19:00,7557.3,0.0581,71.77
03-06-2014 20:00,7422.3,0.0296,73.45
03-06-2014 21:00,7197.4,0,72.32
03-06-2014 22:00,6683.5,0,70.61
03-06-2014 23:00,6080.5,0,68.15
04-06-2014 00:00,5575.5,0,67.13
04-06-2014 01:00,5229.9,0,65.56
04-06-2014 02:00,5008,0,65.57
04-06-2014 03:00,4899.2,0,65.5
04-06-2014 04:00,4912.6,0,65.18
04-06-2014 05:00,5074.2,0,63.78
04-06-2014 06:00,5621.4,0,63.64
04-06-2014 07:00,6297.1,0,63.93
04-06-2014 08:00,6761.2,0,64.32
04-06-2014 09:00,7160,0,66.58
04-06-2014 10:00,7384.6,0,67.92
04-06-2014 11:00,7569.1,0,71.88
04-06-2014 12:00,7703.2,0,73.9
04-06-2014 13:00,7820.6,0,76.6
04-06-2014 14:00,7909.3,0,75.52
04-06-2014 15:00,7968.1,0,76.79
04-06-2014 16:00,7976.7,0,76.99
04-06-2014 17:00,7805.5,0,77.61
04-06-2014 18:00,7395.4,0,74.73
04-06-2014 19:00,7141.2,0,73.11
04-06-2014 20:00,7048.4,0,71.93
04-06-2014 21:00,6899.7,0,71.97
04-06-2014 22:00,6550.9,0,69.29
04-06-2014 23:00,6056.6,0,68.78
05-06-2014 00:00,5563.2,0,68.15
05-06-2014 01:00,5225.7,0,66.99
05-06-2014 02:00,5017.8,0.0035,65.95
05-06-2014 03:00,4920.3,0.0065,66.13
05-06-2014 04:00,4903.5,0.0165,65.43
05-06-2014 05:00,5094.9,0.03,64.2
05-06-2014 06:00,5634,0.0543,64.58
05-06-2014 07:00,6215.2,0.0957,64.09
05-06-2014 08:00,6642,0.0884,63.2
05-06-2014 09:00,6886.5,0.0961,62.91
05-06-2014 10:00,6997.3,0.0165,62.91
05-06-2014 11:00,7038.3,0.0065,63.64
05-06-2014 12:00,7067.2,0,64.33
05-06-2014 13:00,7122.9,0,67.08
05-06-2014 14:00,7201.9,0,69.01
05-06-2014 15:00,7283.7,0,71.1
05-06-2014 16:00,7354.8,0,73.1
05-06-2014 17:00,7327.6,0,74.93
05-06-2014 18:00,7028.3,0,75.84
05-06-2014 19:00,6758,0,75.59
05-06-2014 20:00,6576.1,0,73.94
05-06-2014 21:00,6422.1,0,71.35
05-06-2014 22:00,6034.8,0,69.49
05-06-2014 23:00,5575,0,68.17
06-06-2014 00:00,5106.5,0,66.7
06-06-2014 01:00,4774.2,0,65.51
06-06-2014 02:00,4564.2,0,64
06-06-2014 03:00,4456.3,0,63.12
06-06-2014 04:00,4458.8,0,63
06-06-2014 05:00,4629.5,0,62.51
06-06-2014 06:00,5167.7,0,61.67
06-06-2014 07:00,5808.9,0,61.37
06-06-2014 08:00,6304,0,62.12
06-06-2014 09:00,6659.8,0,64.12
06-06-2014 10:00,6838.5,0,66
06-06-2014 11:00,6920.3,0,67.66
06-06-2014 12:00,6952.8,0,68.31
06-06-2014 13:00,6999.4,0,70.39
06-06-2014 14:00,7023.2,0,71.34
06-06-2014 15:00,7096.6,0,73.19
06-06-2014 16:00,7121,0,73.83
06-06-2014 17:00,7058.4,0,74.89
06-06-2014 18:00,6737.5,0,74.49
06-06-2014 19:00,6520.2,0,73.93
06-06-2014 20:00,6377.8,0,73.42
06-06-2014 21:00,6250.6,0,71.54
06-06-2014 22:00,5956.9,0,69.99
06-06-2014 23:00,5564.1,0,69.21
07-06-2014 00:00,5148.1,0,68.11
07-06-2014 01:00,4849.8,0,66.81
07-06-2014 02:00,4634.7,0,65.42
07-06-2014 03:00,4505.9,0,64.79
07-06-2014 04:00,4443.3,0,63.54
07-06-2014 05:00,4412.4,0,62.3
07-06-2014 06:00,4580.7,0,62.58
07-06-2014 07:00,4921.8,0,63.1
07-06-2014 08:00,5328,0,65.53
07-06-2014 09:00,5689,0,68.21
07-06-2014 10:00,5991.7,0,70.03
07-06-2014 11:00,6171.4,0,72.32
07-06-2014 12:00,6262.7,0,74.41
07-06-2014 13:00,6290,0,75.64
07-06-2014 14:00,6345.9,0,77.29
07-06-2014 15:00,6390,0,78.51
07-06-2014 16:00,6447.6,0,80.02
07-06-2014 17:00,6457.7,0,79.29
07-06-2014 18:00,6405.9,0,79.23
07-06-2014 19:00,6297.1,0,79.99
07-06-2014 20:00,6234.5,0,77.2
07-06-2014 21:00,6239.7,0,74.33
07-06-2014 22:00,6046.1,0,74.21
07-06-2014 23:00,5772.3,0,73.5
08-06-2014 00:00,5441.7,0,72.39
08-06-2014 01:00,5154.4,0,70.47
08-06-2014 02:00,4931,0,70.2
08-06-2014 03:00,4780.3,0,69.07
08-06-2014 04:00,4698.1,0,68.03
08-06-2014 05:00,4621.1,0,66.68
08-06-2014 06:00,4731.2,0,66.4
08-06-2014 07:00,5025,0,69.14
08-06-2014 08:00,5408.1,0,71.12
08-06-2014 09:00,5750,0,72.86
08-06-2014 10:00,6145.3,0,74.26
08-06-2014 11:00,6418.1,0,77.74
08-06-2014 12:00,6561,0,81.89
08-06-2014 13:00,6643.2,0,81.8
08-06-2014 14:00,6701.1,0,82.64
08-06-2014 15:00,6772.5,0,82.52
08-06-2014 16:00,6760.4,0,81.13
08-06-2014 17:00,6664.1,0,79.64
08-06-2014 18:00,6508.6,0,78.11
08-06-2014 19:00,6430.2,0,76.27
08-06-2014 20:00,6478.5,0,74.4
08-06-2014 21:00,6520.5,0,73.78
08-06-2014 22:00,6303.6,0,73.21
08-06-2014 23:00,5913,0,73.13
09-06-2014 00:00,5543.8,0,72.6
09-06-2014 01:00,5263.3,0,71.93
09-06-2014 02:00,5069,0,71.01
09-06-2014 03:00,4993.7,0,69.95
09-06-2014 04:00,4988.2,0.0173,68.49
09-06-2014 05:00,5184.6,0.1208,64.8
09-06-2014 06:00,5730.7,0.1035,64
09-06-2014 07:00,6351.9,0.1249,63.74
09-06-2014 08:00,6788.9,0.0631,63.44
09-06-2014 09:00,7080,0.1189,63.19
09-06-2014 10:00,7232.7,0.1261,63.74
09-06-2014 11:00,7309.4,0.0784,63.73
09-06-2014 12:00,7372.8,0.0065,66.46
09-06-2014 13:00,7409.3,0,66.24
09-06-2014 14:00,7428.2,0,66.95
09-06-2014 15:00,7422.8,0,68.18
09-06-2014 16:00,7426.6,0,67.61
09-06-2014 17:00,7345.8,0,67.29
09-06-2014 18:00,7054.7,0,66.87
09-06-2014 19:00,6838.7,0,65.97
09-06-2014 20:00,6712.8,0,65.2
09-06-2014 21:00,6523.2,0,65.2
09-06-2014 22:00,6177.2,0,65.1
09-06-2014 23:00,5705.4,0,65.22
10-06-2014 00:00,5268.5,0,65.57
10-06-2014 01:00,4985.4,0,65.34
10-06-2014 02:00,4821.1,0,65.34
10-06-2014 03:00,4739.3,0,65.34
10-06-2014 04:00,4756.3,0,65.02
10-06-2014 05:00,4966.6,0,64.53
10-06-2014 06:00,5600.7,0,64.7
10-06-2014 07:00,6305.8,0,64.9
10-06-2014 08:00,6836.4,0,65.46
10-06-2014 09:00,7194.4,0,67.52
10-06-2014 10:00,7502.5,0,68.35
10-06-2014 11:00,7679.8,0,71.44
10-06-2014 12:00,7698.9,0,70.89
10-06-2014 13:00,7720.5,0,70.51
10-06-2014 14:00,7842.1,0,72.12
10-06-2014 15:00,7950.2,0,73.07
10-06-2014 16:00,8034.7,0,74.92
10-06-2014 17:00,7958.1,0,75.01
10-06-2014 18:00,7610,0,73.79
10-06-2014 19:00,7371.8,0,74.43
10-06-2014 20:00,7202.5,0,72.7
10-06-2014 21:00,7071.4,0,71.73
10-06-2014 22:00,6716.4,0,70.58
10-06-2014 23:00,6187.6,0,69.99
11-06-2014 00:00,5680.9,0,69.61
11-06-2014 01:00,5360,0,68.41
11-06-2014 02:00,5115.8,0,68.29
11-06-2014 03:00,4945.2,0,65.97
11-06-2014 04:00,4881.1,0,64.7
11-06-2014 05:00,5049.6,0,64.7
11-06-2014 06:00,5564.5,0,64.01
11-06-2014 07:00,6181.1,0.0261,63.74
11-06-2014 08:00,6593.5,0.0065,63.2
11-06-2014 09:00,6831.3,0.0069,62.56
11-06-2014 10:00,6927.2,0,62.56
11-06-2014 11:00,6968.4,0,63.64
11-06-2014 12:00,6991.2,0,64.8
11-06-2014 13:00,7030.9,0,65.31
11-06-2014 14:00,7042.5,0,67.41
11-06-2014 15:00,7059,0,68.78
11-06-2014 16:00,7079.5,0,67.87
11-06-2014 17:00,7029.8,0,67.82
11-06-2014 18:00,6713.5,0,67.63
11-06-2014 19:00,6458.5,0,66.14
11-06-2014 20:00,6365.5,0,64.9
11-06-2014 21:00,6221.3,0,65.35
11-06-2014 22:00,5876.6,0,64.61
11-06-2014 23:00,5402.7,0,63.66
12-06-2014 00:00,4969.2,0,61.88
12-06-2014 01:00,4676.5,0,62.07
12-06-2014 02:00,4501.8,0,61.88
12-06-2014 03:00,4416.4,0,60.93
12-06-2014 04:00,4421.4,0,60.88
12-06-2014 05:00,4613.5,0,60.53
12-06-2014 06:00,5183.4,0,60.2
12-06-2014 07:00,5848.8,0,60.34
12-06-2014 08:00,6332.5,0,61.2
12-06-2014 09:00,6645.7,0.0065,62.09
12-06-2014 10:00,6804.2,0,62.34
12-06-2014 11:00,6900.1,0,62.39
12-06-2014 12:00,6947.5,0,64
12-06-2014 13:00,7049.3,0,65.24
12-06-2014 14:00,7128.4,0,66.97
12-06-2014 15:00,7188.4,0,68.85
12-06-2014 16:00,7275.6,0,67.08
12-06-2014 17:00,7257.5,0,72.54
12-06-2014 18:00,6993,0,73.25
12-06-2014 19:00,6831.8,0,72.52
12-06-2014 20:00,6731.1,0.0035,69.61
12-06-2014 21:00,6564.1,0,68.7
12-06-2014 22:00,6213.8,0,68.47
12-06-2014 23:00,5745.2,0.0069,67.44
13-06-2014 00:00,5297.5,0,67.56
13-06-2014 01:00,4985.7,0.0035,67.12
13-06-2014 02:00,4792,0.0165,66.56
13-06-2014 03:00,4706.9,0,66.61
13-06-2014 04:00,4705.1,0.0065,66.12
13-06-2014 05:00,4910.4,0.03,65.56
13-06-2014 06:00,5479.2,0.0131,64.63
13-06-2014 07:00,6152.1,0.0065,64.29
13-06-2014 08:00,6639.8,0,64.24
13-06-2014 09:00,6936.6,0.0727,64.46
13-06-2014 10:00,7107.5,0.0957,65.22
13-06-2014 11:00,7271.9,0.0165,65.36
13-06-2014 12:00,7442.8,0.0165,67.04
13-06-2014 13:00,7638.3,0,70.16
13-06-2014 14:00,7768.8,0,73.08
13-06-2014 15:00,7897.6,0,74.24
13-06-2014 16:00,7964.6,0,73.85
13-06-2014 17:00,7815,0,76.73
13-06-2014 18:00,7390.3,0.09,70.15
13-06-2014 19:00,7140.2,0.4116,68.85
13-06-2014 20:00,6891.8,0.0949,69.19
13-06-2014 21:00,6671.1,0.0261,68.95
13-06-2014 22:00,6341.7,0,68.98
13-06-2014 23:00,5954.6,0,69.39
14-06-2014 00:00,5533.1,0,67.8
14-06-2014 01:00,5215.4,0,68.24
14-06-2014 02:00,5004.5,0,68.42
